Geneid	Chr	Start	End	Strand	Length	hyb3/mark_duplicates/hyb3.sorted.markdup.bam	tar1/mark_duplicates/tar1.sorted.markdup.bam	inf3/mark_duplicates/inf3.sorted.markdup.bam	hyb2/mark_duplicates/hyb2.sorted.markdup.bam	tar2/mark_duplicates/tar2.sorted.markdup.bam	tar3/mark_duplicates/tar3.sorted.markdup.bam	hyb1/mark_duplicates/hyb1.sorted.markdup.bam	inf1/mark_duplicates/inf1.sorted.markdup.bam	inf2/mark_duplicates/inf2.sorted.markdup.bam
gene-LtaPh_3504900	BLBS01000055.1	76859	77857	+	999	123	2046	0	562	671	1113	1244	3	1
gene-LtaPh_3505000	BLBS01000055.1	79067	80347	+	1281	206	3763	0	918	1657	2632	1513	8	1
gene-LtaPh_3505100	BLBS01000055.1	81663	83294	+	1632	322	10714	1	2090	5063	5444	3485	4	0
gene-LtaPh_3505200	BLBS01000055.1	86639	87655	+	1017	239	3134	0	990	1417	2361	1538	3	0
gene-LtaPh_3505300	BLBS01000055.1	88388	89878	+	1491	410	5619	0	1563	2064	3732	2367	5	0
gene-LtaPh_3505400	BLBS01000055.1	90643	92742	+	2100	255	4132	0	1044	1616	2838	1716	7	0
gene-LtaPh_3505500	BLBS01000055.1	93845	94738	+	894	191	2940	0	902	1240	2000	1201	1	0
gene-LtaPh_3505600	BLBS01000055.1	95410	96627	+	1218	1324	18892	39	6513	5713	13396	9719	127	36
gene-LtaPh_3505700	BLBS01000055.1	101922	103757	+	1836	75	1805	0	340	723	1143	458	0	1
gene-LtaPh_3505900	BLBS01000055.1	113116	114759	+	1644	152	3140	0	723	1212	1900	1122	4	0
gene-LtaPh_3505931	BLBS01000055.1	115380	116411	+	1032	4237	51167	271	12370	46888	36825	19179	482	318
gene-LtaPh_3505961	BLBS01000055.1	117499	118293	+	795	3798	45699	266	11358	42089	31587	17279	504	327
gene-LtaPh_3506000	BLBS01000055.1	119108	120880	+	1773	199	4037	0	1174	1275	1664	1972	4	0
gene-LtaPh_3506100	BLBS01000055.1	122809	124722	+	1914	265	4831	0	1914	1647	2799	2979	2	0
gene-LtaPh_3506200	BLBS01000055.1	128647	131394	+	2748	180	1905	1	1211	607	565	1642	2	0
gene-LtaPh_3506300	BLBS01000055.1	136679	137566	+	888	36	1592	0	261	510	664	383	1	0
gene-LtaPh_3506400	BLBS01000055.1	141301	146328	+	5028	516	17365	0	2774	6469	10535	4300	5	0
gene-LtaPh_3506700	BLBS01000056.1	289	948	+	660	49	293	0	317	113	336	695	1	0
gene-LtaPh_3506900	BLBS01000056.1	20771	23935	+	3165	400	8295	0	2126	2313	3978	4327	6	0
gene-LtaPh_3507000	BLBS01000056.1	24991	31377	+	6387	557	13787	0	2574	4219	7864	4929	7	0
gene-LtaPh_3507100	BLBS01000056.1	33043	33717	+	675	306	8219	0	1357	3023	3317	2569	3	0
gene-LtaPh_3507200	BLBS01000056.1	34772	37192	+	2421	111	2132	0	482	794	1126	736	1	0
gene-LtaPh_3507261	BLBS01000056.1	37738	38514	-	777	2	53	0	11	33	59	18	2	0
gene-LtaPh_3507321	BLBS01000056.1	37840	38379	+	540	3335	45006	2	9044	26624	31062	15734	81	1
gene-LtaPh_3507400	BLBS01000056.1	39580	47133	+	7554	821	14914	0	3637	4561	8729	7176	8	0
gene-LtaPh_3507500	BLBS01000056.1	47949	49082	+	1134	313	4978	0	1048	1579	1927	1918	8	0
gene-LtaPh_3507600	BLBS01000056.1	49676	51469	+	1794	288	4808	0	891	1999	3180	1873	8	0
gene-LtaPh_3507700	BLBS01000056.1	53717	54139	+	423	44	1881	0	315	558	542	580	0	0
gene-LtaPh_3507800	BLBS01000056.1	55918	59733	+	3816	339	6298	0	1262	1869	5080	2304	1	0
gene-LtaPh_3507900	BLBS01000056.1	60418	73008	+	12591	781	19362	1	3113	6801	16077	6222	6	0
gene-LtaPh_3508000	BLBS01000056.1	74478	79118	+	4641	569	11447	0	2526	3230	5995	4621	9	0
gene-LtaPh_3508100	BLBS01000056.1	79687	81789	+	2103	283	7107	0	1035	2083	2315	2325	8	0
gene-LtaPh_3508200	BLBS01000056.1	82182	83279	+	1098	292	4771	0	1158	1777	2562	2310	3	0
gene-LtaPh_3508300	BLBS01000056.1	84943	86541	+	1599	182	4284	0	779	1115	2066	1485	1	0
gene-LtaPh_3508400	BLBS01000056.1	89052	90587	+	1536	150	2846	0	716	986	1562	1229	5	0
gene-LtaPh_3508500	BLBS01000056.1	91247	93448	+	2202	240	4200	0	969	1243	2824	1840	1	0
gene-LtaPh_3508600	BLBS01000056.1	95468	98221	+	2754	230	5290	0	886	1712	3818	1758	3	0
gene-LtaPh_3508700	BLBS01000056.1	98236	99450	+	1215	623	8270	0	2179	3246	5849	3881	10	0
gene-LtaPh_3508800	BLBS01000056.1	101444	102892	+	1449	158	3906	0	750	1501	2011	1494	2	0
gene-LtaPh_3508900	BLBS01000056.1	104304	106199	+	1896	138	2725	0	640	908	1048	1178	2	0
gene-LtaPh_3509000	BLBS01000056.1	107466	108278	+	813	102	2289	2	524	568	1000	849	0	1
gene-LtaPh_3509100	BLBS01000056.1	110298	112121	+	1824	317	3523	0	1148	1697	2387	1958	7	0
gene-LtaPh_3509200	BLBS01000056.1	114763	117732	+	2970	384	5490	1	2180	1699	3993	4012	4	0
gene-LtaPh_3509300	BLBS01000056.1	121451	126145	+	4695	516	11044	0	2401	3347	6542	4550	6	0
gene-LtaPh_3509400	BLBS01000056.1	126785	128023	+	1239	385	5862	0	1336	2088	4379	2578	2	0
gene-LtaPh_3509500	BLBS01000056.1	132852	136586	+	3735	366	4841	0	2047	1597	3752	4698	3	0
gene-LtaPh_3509600	BLBS01000056.1	137498	138814	+	1317	231	3334	1	1012	1405	2919	1492	3	0
gene-LtaPh_3509700	BLBS01000056.1	139571	141574	+	2004	393	4262	0	1532	1664	3059	2771	9	0
gene-LtaPh_3509800	BLBS01000056.1	141967	143211	+	1245	62	1588	0	267	499	1387	514	1	0
gene-LtaPh_3509851	BLBS01000056.1	142110	143243	-	1134	1	5	0	1	1	0	1	0	0
gene-LtaPh_3509900	BLBS01000056.1	143774	146545	+	2772	343	2674	0	1292	1046	1894	2364	0	0
gene-LtaPh_3510000	BLBS01000056.1	147009	148772	+	1764	205	2432	0	686	866	1634	1171	0	2
gene-LtaPh_3510100	BLBS01000056.1	149273	149770	+	498	110	948	0	269	313	865	650	1	0
gene-LtaPh_3510300	BLBS01000056.1	150644	151348	+	705	314	3029	0	840	1226	2666	1660	10	0
gene-LtaPh_3510400	BLBS01000056.1	153254	159022	+	5769	363	5728	0	1529	1984	4586	2975	1	0
gene-LtaPh_3510500	BLBS01000056.1	160605	164480	+	3876	254	5984	0	1046	1883	3674	1938	1	1
gene-LtaPh_3510600	BLBS01000056.1	167606	168334	+	729	59	877	0	205	289	650	422	2	0
gene-LtaPh_3510700	BLBS01000056.1	169442	170185	+	744	150	1409	0	515	569	907	980	4	0
gene-LtaPh_3510800	BLBS01000056.1	172073	173305	+	1233	79	1916	0	384	731	1605	649	0	0
gene-LtaPh_3510900	BLBS01000056.1	177003	179420	+	2418	141	2083	0	638	650	1622	1198	2	0
gene-LtaPh_3511000	BLBS01000056.1	182876	184006	+	1131	129	3372	0	634	950	1064	898	6	0
gene-LtaPh_3511100	BLBS01000056.1	186566	189157	+	2592	367	4872	0	2285	1625	3287	3810	10	0
gene-LtaPh_3511200	BLBS01000056.1	190273	191265	+	993	104	3290	0	571	624	869	919	0	0
gene-LtaPh_3511300	BLBS01000056.1	193901	194965	+	1065	191	4284	0	937	1488	1883	1511	1	0
gene-LtaPh_3511400	BLBS01000056.1	203488	204762	+	1275	10	540	0	22	209	151	36	0	0
gene-LtaPh_3511500	BLBS01000056.1	216537	217469	+	933	42	983	0	176	340	454	215	0	0
gene-LtaPh_3511600	BLBS01000056.1	230263	231756	+	1494	167	7433	0	1136	3330	2710	1770	4	0
gene-LtaPh_3511700	BLBS01000056.1	234323	236086	+	1764	158	2509	0	661	992	1422	1174	1	0
gene-LtaPh_3511800	BLBS01000056.1	237239	239695	+	2457	163	3560	0	716	1535	1977	1208	7	1
gene-LtaPh_3511901	BLBS01000056.1	240953	244123	+	3171	222	5706	0	1028	2095	2894	2073	6	0
gene-LtaPh_3512000	BLBS01000056.1	245469	247550	+	2082	150	3023	0	626	1103	1668	790	2	0
gene-LtaPh_3512200	BLBS01000056.1	249060	250088	+	1029	122	2121	0	617	778	954	943	0	0
gene-LtaPh_3512300	BLBS01000056.1	252006	252413	+	408	211	3059	0	674	941	1792	1324	0	0
gene-LtaPh_3512351	BLBS01000056.1	255355	257829	+	2475	1337	17370	49	5278	6125	12213	8824	109	45
gene-LtaPh_3512401	BLBS01000056.1	260480	262945	+	2466	1550	21361	53	6533	7368	14574	10882	110	33
gene-LtaPh_3512451	BLBS01000056.1	260636	261259	-	624	1	1	0	0	0	2	1	0	0
gene-LtaPh_3512500	BLBS01000056.1	263998	265815	+	1818	239	4028	0	1004	1447	2300	1533	1	0
gene-LtaPh_3512600	BLBS01000056.1	266667	270110	+	3444	306	4059	12	1044	1286	2092	1970	60	27
gene-LtaPh_3512800	BLBS01000056.1	280440	282680	+	2241	348	4500	0	1383	1822	2815	2404	1	0
gene-LtaPh_3512900	BLBS01000056.1	282955	283773	+	819	449	5324	0	1357	2324	3089	2468	9	0
gene-LtaPh_3513000	BLBS01000056.1	284351	285052	+	702	184	2795	0	575	1156	2028	998	2	0
gene-LtaPh_3513100	BLBS01000056.1	285394	286419	+	1026	234	3625	12	919	1575	2592	1659	31	2
gene-LtaPh_3513200	BLBS01000056.1	288636	291176	+	2541	255	3066	0	727	1082	2768	1119	1	0
gene-LtaPh_3513300	BLBS01000056.1	291986	292672	+	687	130	1698	0	360	737	1445	804	3	0
gene-LtaPh_3513400	BLBS01000056.1	293854	294939	+	1086	207	3418	0	778	1098	2013	1580	6	0
gene-LtaPh_3513500	BLBS01000056.1	296107	297177	+	1071	145	2037	0	653	762	1533	1228	2	0
gene-LtaPh_3513600	BLBS01000056.1	297861	298817	+	957	119	1858	0	522	810	1479	855	2	1
gene-LtaPh_3513700	BLBS01000056.1	299678	300427	+	750	76	1514	0	326	514	1160	687	3	0
gene-LtaPh_3513800	BLBS01000056.1	301818	302264	+	447	346	6353	0	1723	2445	3219	2535	5	0
gene-LtaPh_3513900	BLBS01000056.1	306177	311219	+	5043	261	5934	0	1231	1663	2907	2584	4	0
gene-LtaPh_3514000	BLBS01000056.1	312165	313868	+	1704	305	6417	0	1253	2148	2839	2552	3	0
gene-LtaPh_3514100	BLBS01000056.1	314531	315526	+	996	67	922	0	277	405	628	493	1	0
gene-LtaPh_3514200	BLBS01000056.1	316311	317315	+	1005	71	940	0	195	400	697	359	3	0
gene-LtaPh_3514300	BLBS01000056.1	319264	320811	+	1548	84	2014	0	442	688	1269	854	2	0
gene-LtaPh_3514400	BLBS01000056.1	323553	323915	+	363	146	2026	0	922	605	757	1332	4	0
gene-LtaPh_3514500	BLBS01000056.1	325060	326532	+	1473	1047	11307	14	3398	4898	9084	5533	32	8
gene-LtaPh_3514600	BLBS01000056.1	329849	331900	+	2052	142	4934	0	854	2037	2010	1155	0	0
gene-LtaPh_3514700	BLBS01000056.1	334471	335172	+	702	68	1293	9	294	495	888	567	14	5
gene-LtaPh_3514751	BLBS01000056.1	334483	335235	-	753	0	3	0	0	1	3	1	0	0
gene-LtaPh_3514800	BLBS01000056.1	336408	338774	+	2367	640	10427	3	2904	4086	7613	4483	11	5
gene-LtaPh_3514900	BLBS01000056.1	340554	342437	+	1884	292	5277	0	1286	1744	3530	2183	3	2
gene-LtaPh_3514951	BLBS01000056.1	345346	345999	-	654	4	49	1	13	98	53	21	0	0
gene-LtaPh_3515001	BLBS01000056.1	345352	346134	+	783	2245	23221	275	8633	31010	18094	9452	477	229
gene-LtaPh_3515051	BLBS01000056.1	347709	348362	-	654	4	43	0	20	88	61	28	2	2
gene-LtaPh_3515101	BLBS01000056.1	347715	348497	+	783	2199	22981	294	8497	31346	17830	9259	492	230
gene-LtaPh_3515151	BLBS01000056.1	351828	361094	+	9267	746	13056	0	3916	4730	7411	6369	4	0
gene-LtaPh_3515200	BLBS01000056.1	361988	362977	+	990	208	2573	0	1013	1002	1840	1261	0	0
gene-LtaPh_3515300	BLBS01000056.1	367150	369147	+	1998	356	15261	1	2291	6063	4772	3417	4	0
gene-LtaPh_3515400	BLBS01000056.1	375273	376262	-	990	177	4655	0	1076	1452	1766	1292	3	0
gene-LtaPh_3515500	BLBS01000056.1	380101	381225	-	1125	177	2675	0	849	1101	1418	1456	2	0
gene-LtaPh_3515600	BLBS01000056.1	384548	386344	-	1797	388	6844	0	1888	2258	3554	2687	3	2
gene-LtaPh_3515700	BLBS01000056.1	388828	391374	-	2547	252	5451	0	1338	1918	2704	2153	1	1
gene-LtaPh_3515800	BLBS01000056.1	391820	392995	-	1176	386	5121	1	2272	1880	3323	3473	0	0
gene-LtaPh_3515900	BLBS01000056.1	395874	396767	-	894	960	11688	0	3917	5656	7830	5346	17	1
gene-LtaPh_3516000	BLBS01000056.1	397607	399787	-	2181	129	2292	0	886	731	941	1341	1	0
gene-LtaPh_3516100	BLBS01000056.1	400347	406133	-	5787	307	4890	1	1837	1872	2780	2719	1	0
gene-LtaPh_3516200	BLBS01000056.1	407152	408393	-	1242	353	3107	0	1331	1493	2346	2139	3	0
gene-LtaPh_3516300	BLBS01000056.1	410181	410636	-	456	38	811	0	187	223	362	295	0	0
gene-LtaPh_3516400	BLBS01000056.1	411213	412916	-	1704	125	1465	0	756	492	884	1346	2	2
gene-LtaPh_3516500	BLBS01000056.1	415129	417474	-	2346	173	2794	0	862	1034	1955	1424	4	0
gene-LtaPh_3516600	BLBS01000056.1	418318	421152	-	2835	179	2625	0	890	965	2425	1348	2	1
gene-LtaPh_3516700	BLBS01000056.1	423453	429284	-	5832	234	3273	0	976	1195	2402	1705	8	0
gene-LtaPh_3516800	BLBS01000056.1	432229	433617	-	1389	53	1003	0	311	270	392	474	0	0
gene-LtaPh_3516900	BLBS01000056.1	434566	435621	-	1056	95	1186	0	366	478	779	649	0	0
gene-LtaPh_3517000	BLBS01000056.1	436846	438837	-	1992	165	2559	0	642	685	1655	1159	0	0
gene-LtaPh_3517100	BLBS01000056.1	440121	442646	-	2526	298	4411	0	1136	1621	4046	1944	3	0
gene-LtaPh_3517161	BLBS01000056.1	443738	444322	+	585	5	79	0	17	83	45	29	1	0
gene-LtaPh_3517221	BLBS01000056.1	443864	444295	-	432	1881	21791	223	5947	22460	14911	8106	424	243
gene-LtaPh_3517300	BLBS01000056.1	445288	446121	-	834	75	745	0	271	242	481	441	1	0
gene-LtaPh_3517400	BLBS01000056.1	446897	448132	-	1236	90	1522	0	366	540	1109	783	3	0
gene-LtaPh_3517500	BLBS01000056.1	449113	450201	-	1089	112	1939	0	356	689	1358	851	3	0
gene-LtaPh_3517600	BLBS01000056.1	452495	453829	-	1335	177	2021	10	535	684	1874	1146	18	4
gene-LtaPh_3517700	BLBS01000056.1	455463	456581	-	1119	191	3760	0	935	1134	1928	1911	0	0
gene-LtaPh_3517800	BLBS01000056.1	458739	462233	-	3495	468	7279	0	1792	2373	5013	3364	4	0
gene-LtaPh_3517900	BLBS01000056.1	462777	463070	-	294	195	1968	0	629	715	1086	1268	2	0
gene-LtaPh_3517951	BLBS01000056.1	462808	463047	+	240	0	0	0	0	0	0	2	0	0
gene-LtaPh_3518000	BLBS01000056.1	463428	464858	-	1431	139	1237	0	618	481	810	979	2	0
gene-LtaPh_3518100	BLBS01000056.1	466106	466591	+	486	215	4115	1	940	1185	1662	1932	4	0
gene-LtaPh_3518200	BLBS01000056.1	467294	468034	+	741	246	2944	0	977	1258	2170	1655	6	0
gene-LtaPh_3518300	BLBS01000056.1	468495	469133	+	639	162	1099	0	485	505	1004	847	1	0
gene-LtaPh_3518400	BLBS01000056.1	469561	471216	+	1656	120	1247	0	406	475	1406	703	3	0
gene-LtaPh_3518500	BLBS01000056.1	472331	473590	+	1260	109	2154	1	402	626	1367	872	3	0
gene-LtaPh_3518600	BLBS01000056.1	474636	476078	+	1443	157	3232	0	646	881	1762	1574	1	0
gene-LtaPh_3518700	BLBS01000056.1	477343	478167	+	825	152	3088	1	531	1162	2504	1361	16	0
gene-LtaPh_3518800	BLBS01000056.1	480107	482326	+	2220	341	5964	0	1402	2316	3769	2666	1	0
gene-LtaPh_3518901	BLBS01000056.1	483628	484008	+	381	154	2283	0	626	724	1261	1050	3	0
gene-LtaPh_3519000	BLBS01000056.1	485438	486094	+	657	331	3636	0	1125	1436	2351	1918	15	0
gene-LtaPh_3519100	BLBS01000056.1	489639	491768	+	2130	53	1069	0	227	411	719	359	0	0
gene-LtaPh_3519200	BLBS01000056.1	498436	500643	+	2208	62	1005	0	261	350	600	492	0	0
gene-LtaPh_3501000	BLBS01000056.1	502161	503372	+	1212	569	7352	217	1792	5416	4179	2901	674	189
gene-LtaPh_3502861	BLBS01000056.1	504383	505300	+	918	533	6963	195	1803	5393	4308	2904	651	204
gene-LtaPh_3504721	BLBS01000056.1	506459	507376	+	918	570	6897	207	1653	5324	4057	2800	681	220
gene-LtaPh_3506581	BLBS01000056.1	508526	509443	+	918	561	7184	213	1694	5371	4159	2933	666	210
gene-LtaPh_3508441	BLBS01000056.1	510605	511522	+	918	555	6954	188	1619	5256	4125	2949	642	214
gene-LtaPh_3510301	BLBS01000056.1	512643	513644	-	1002	1	49	0	9	32	25	23	3	0
gene-LtaPh_3512161	BLBS01000056.1	512679	513596	+	918	599	7225	187	1728	5421	4215	2965	676	212
gene-LtaPh_3514021	BLBS01000056.1	518460	519353	-	894	7	57	3	6	28	34	20	19	4
gene-LtaPh_3515881	BLBS01000056.1	518601	519215	+	615	1961	21652	1402	5298	15768	14831	8310	2409	1355
gene-LtaPh_3517741	BLBS01000056.1	520193	520510	+	318	319	3671	0	744	2230	2373	1061	6	2
gene-LtaPh_3519600	BLBS01000056.1	521194	522168	+	975	72	1092	0	363	499	504	712	1	0
gene-LtaPh_3519700	BLBS01000056.1	522955	524346	+	1392	54	649	0	225	319	551	351	3	0
gene-LtaPh_3519800	BLBS01000056.1	525034	526890	+	1857	47	904	0	213	212	469	279	0	0
gene-LtaPh_3519900	BLBS01000056.1	527609	528316	+	708	86	836	0	292	436	1055	420	5	0
gene-LtaPh_3520000	BLBS01000056.1	529876	530511	+	636	101	1050	0	330	308	549	435	4	0
gene-LtaPh_3520200	BLBS01000056.1	533301	535067	+	1767	153	2626	0	522	993	1555	863	1	0
gene-LtaPh_3520300	BLBS01000056.1	536218	539400	+	3183	143	3586	1	560	1422	2241	1178	3	0
gene-LtaPh_3520400	BLBS01000056.1	540530	543277	+	2748	165	2784	0	852	1056	1621	1301	3	0
gene-LtaPh_3520501	BLBS01000056.1	544580	545329	+	750	2024	29609	161	6659	17313	22648	10133	598	265
gene-LtaPh_3520600	BLBS01000056.1	547041	548162	+	1122	128	2667	0	755	831	1250	1319	0	1
gene-LtaPh_3520700	BLBS01000056.1	550122	554375	+	4254	197	2916	0	1025	1033	2037	1482	0	0
gene-LtaPh_3520800	BLBS01000056.1	555779	562414	+	6636	197	3280	0	1049	1450	2639	1315	0	0
gene-LtaPh_3520851	BLBS01000056.1	561129	566960	+	5832	436	6032	0	1894	2297	4198	2935	4	0
gene-LtaPh_3520900	BLBS01000056.1	568048	568449	+	402	1801	21429	1	6193	21946	14951	8029	28	1
gene-LtaPh_3521000	BLBS01000056.1	569716	571158	+	1443	125	2102	0	520	826	1246	631	0	1
gene-LtaPh_3521100	BLBS01000056.1	572134	574254	+	2121	392	6240	0	1825	2190	2599	2953	6	0
gene-LtaPh_3521200	BLBS01000056.1	580640	584266	+	3627	460	8077	14	2097	3206	5747	3298	42	7
gene-LtaPh_3521300	BLBS01000056.1	587229	588995	+	1767	108	2210	0	456	880	1312	781	5	0
gene-LtaPh_3521500	BLBS01000056.1	597251	599563	+	2313	419	5401	0	1852	2070	3758	3109	2	0
gene-LtaPh_3521600	BLBS01000056.1	604007	604945	+	939	173	3491	0	672	1471	1447	1341	2	0
gene-LtaPh_3521700	BLBS01000056.1	606147	607001	+	855	127	2477	0	481	914	1488	821	4	0
gene-LtaPh_3521800	BLBS01000056.1	608066	609580	+	1515	21	121	0	53	57	126	96	0	0
gene-LtaPh_3521900	BLBS01000056.1	613640	615280	+	1641	263	2872	0	868	1437	2518	1683	7	0
gene-LtaPh_3522000	BLBS01000056.1	615856	617304	+	1449	718	11682	0	2972	5148	4949	5720	12	0
gene-LtaPh_3522100	BLBS01000056.1	618723	619811	+	1089	41	576	0	185	158	433	336	3	0
gene-LtaPh_3522200	BLBS01000056.1	622245	623660	+	1416	108	1914	0	407	588	875	627	1	0
gene-LtaPh_3522300	BLBS01000056.1	624750	627926	+	3177	372	5773	0	1666	1526	3515	3186	8	0
gene-LtaPh_3522361	BLBS01000056.1	628580	629065	-	486	4	45	0	8	33	39	26	1	1
gene-LtaPh_3522421	BLBS01000056.1	628614	629108	+	495	2639	31086	141	8415	27122	20728	11795	256	131
gene-LtaPh_3522500	BLBS01000056.1	630416	631240	+	825	39	471	0	138	203	355	228	0	0
gene-LtaPh_3524700	BLBS01000056.1	637922	638200	+	279	1111	13678	2	4608	3504	4973	8196	35	2
gene-LtaPh_3524001	BLBS01000056.1	640764	641042	+	279	1572	15240	2	6398	4558	6488	11132	44	4
gene-LtaPh_3523301	BLBS01000056.1	642722	643000	+	279	761	10753	3	2986	2962	2864	5603	47	9
gene-LtaPh_3522600	BLBS01000056.1	644670	645545	+	876	135	1659	0	481	664	1084	873	3	0
gene-LtaPh_3522700	BLBS01000056.1	646715	648280	+	1566	131	2040	4	542	664	1251	1120	8	1
gene-LtaPh_3522800	BLBS01000056.1	650088	658931	+	8844	351	8818	3	1956	3224	5209	3160	30	5
gene-LtaPh_3522900	BLBS01000056.1	660652	662232	+	1581	283	3441	0	1302	1216	2597	1818	1	0
gene-LtaPh_3523000	BLBS01000056.1	664280	669166	+	4887	573	11373	0	2969	4320	7403	4643	7	0
gene-LtaPh_3523100	BLBS01000056.1	671096	672484	+	1389	141	2272	0	539	872	1408	992	7	0
gene-LtaPh_3523200	BLBS01000056.1	673357	677919	+	4563	160	3065	0	781	1100	1943	1321	2	0
gene-LtaPh_3523300	BLBS01000056.1	678437	679918	+	1482	161	2662	0	827	1106	1881	1396	7	0
gene-LtaPh_3523400	BLBS01000056.1	681022	681783	+	762	115	1746	0	609	754	1294	890	0	0
gene-LtaPh_3523500	BLBS01000056.1	684891	688259	+	3369	90	2575	1	573	988	961	856	8	4
gene-LtaPh_3523600	BLBS01000056.1	691652	694411	+	2760	269	4586	5	1047	2308	3313	1555	5	6
gene-LtaPh_3523700	BLBS01000056.1	697624	699657	+	2034	217	5293	0	1304	2093	3227	1863	5	0
gene-LtaPh_3523800	BLBS01000056.1	700726	702180	+	1455	278	5330	0	1282	1836	2092	2111	5	0
gene-LtaPh_3523900	BLBS01000056.1	702685	703284	+	600	176	3162	0	736	1414	1704	1163	4	0
gene-LtaPh_3524000	BLBS01000056.1	704254	706947	+	2694	322	5584	0	1659	2282	3854	2455	6	0
gene-LtaPh_3524100	BLBS01000056.1	709200	713345	+	4146	88	1871	0	501	716	839	891	0	0
gene-LtaPh_3524200	BLBS01000056.1	719854	720321	+	468	113	1530	0	477	670	955	728	3	0
gene-LtaPh_3524300	BLBS01000056.1	721650	727025	+	5376	307	8245	0	1822	3004	3382	3163	3	0
gene-LtaPh_3524400	BLBS01000056.1	730700	730855	+	156	8	193	0	30	69	147	62	0	0
gene-LtaPh_3524500	BLBS01000056.1	735194	736450	+	1257	102	2582	0	459	904	1328	819	0	0
gene-LtaPh_3524600	BLBS01000056.1	746271	748655	+	2385	31	576	0	126	234	275	239	0	0
gene-LtaPh_3524800	BLBS01000056.1	750878	751702	+	825	140	1612	0	519	669	883	886	0	0
gene-LtaPh_3524900	BLBS01000056.1	757329	764258	+	6930	154	3920	0	723	1594	2099	1263	1	0
gene-LtaPh_3525000	BLBS01000056.1	766356	767531	+	1176	236	5359	0	758	1630	2455	1796	5	0
gene-LtaPh_3525100	BLBS01000056.1	768949	769977	+	1029	280	4679	0	918	1864	2955	2011	7	1
gene-LtaPh_3525200	BLBS01000056.1	771095	776020	+	4926	306	6333	0	1372	2250	4189	2468	5	1
gene-LtaPh_3525300	BLBS01000056.1	777941	779602	+	1662	178	4018	0	875	1390	2061	1518	4	0
gene-LtaPh_3525400	BLBS01000056.1	780925	781260	+	336	153	1582	0	492	806	1121	843	0	0
gene-LtaPh_3525431	BLBS01000056.1	780939	781229	-	291	0	0	0	2	0	0	2	0	0
gene-LtaPh_3525461	BLBS01000056.1	781676	783361	+	1686	222	2897	0	952	1080	1448	1953	4	1
gene-LtaPh_3525500	BLBS01000056.1	784405	785424	+	1020	215	3033	0	837	1106	1908	1623	3	0
gene-LtaPh_3525600	BLBS01000056.1	786192	786839	+	648	102	1323	0	421	476	907	681	0	0
gene-LtaPh_3525700	BLBS01000056.1	789559	790914	+	1356	228	4202	0	789	2069	3016	1720	3	0
gene-LtaPh_3525800	BLBS01000056.1	793560	796058	+	2499	26	266	0	74	113	247	103	0	0
gene-LtaPh_3525900	BLBS01000056.1	798982	799638	+	657	126	1549	0	455	562	828	764	1	0
gene-LtaPh_3526000	BLBS01000056.1	801079	801651	+	573	166	2000	0	484	1142	1380	994	2	0
gene-LtaPh_3526100	BLBS01000056.1	802189	803427	+	1239	213	2539	0	794	910	1233	1513	4	0
gene-LtaPh_3526200	BLBS01000056.1	805466	806530	-	1065	34	764	0	112	214	498	196	0	0
gene-LtaPh_3526300	BLBS01000056.1	807028	808140	-	1113	301	4704	0	1007	2279	2899	2093	9	0
gene-LtaPh_3526400	BLBS01000056.1	808711	810930	-	2220	118	2457	0	477	957	1559	811	0	0
gene-LtaPh_3526500	BLBS01000056.1	811742	813838	-	2097	220	3088	0	912	1269	1945	1478	2	0
gene-LtaPh_3526600	BLBS01000056.1	814283	815086	-	804	146	1704	0	518	659	842	964	0	1
gene-LtaPh_3526700	BLBS01000056.1	815941	817899	-	1959	156	3470	0	674	965	2015	1241	3	1
gene-LtaPh_3526800	BLBS01000056.1	818634	819155	-	522	132	1864	0	383	848	1037	883	1	0
gene-LtaPh_3526851	BLBS01000056.1	821491	821820	+	330	0	1	0	0	0	0	0	0	0
gene-LtaPh_3526900	BLBS01000056.1	821555	821926	+	372	1	0	0	0	0	0	0	0	0
gene-LtaPh_3526951	BLBS01000056.1	821581	821898	-	318	81	2211	0	440	820	1077	640	1	0
gene-LtaPh_3527000	BLBS01000056.1	824533	826251	-	1719	123	3017	0	640	1194	1575	1139	2	0
gene-LtaPh_3527100	BLBS01000056.1	827135	831703	-	4569	486	9299	0	2286	3131	5306	4532	4	0
gene-LtaPh_3527200	BLBS01000056.1	832782	834356	-	1575	197	3772	0	761	1396	1945	1473	3	0
gene-LtaPh_3527300	BLBS01000056.1	835751	836659	-	909	160	2973	0	674	914	987	1242	3	0
gene-LtaPh_3527400	BLBS01000056.1	838695	840965	-	2271	219	5276	0	963	1567	1729	1748	4	0
gene-LtaPh_3527500	BLBS01000056.1	843710	844948	-	1239	199	2319	0	1098	851	1827	2147	3	0
gene-LtaPh_3527600	BLBS01000056.1	850231	852138	-	1908	123	1798	0	962	501	781	1648	5	0
gene-LtaPh_3527700	BLBS01000056.1	852710	854530	-	1821	137	2752	0	557	973	1935	946	4	0
gene-LtaPh_3527800	BLBS01000056.1	855329	857269	-	1941	147	2566	0	668	940	1192	1238	3	0
gene-LtaPh_3527900	BLBS01000056.1	858297	862220	-	3924	290	5638	0	1379	1780	2533	2649	2	0
