# Program:featureCounts v2.0.1; Command:"/usr/local/anaconda/bin/featureCounts" "-a" "../../tarinf.gff" "../hyb.sorted.bam" "-o" "test.out" "-g" "ID" "-t" "gene" "-M" "-p" "-O" 
Geneid	Chr	Start	End	Strand	Length	../hyb.sorted.bam
gene-LtaPh_3542300	BLBS01000056.1	1384185	1384928	+	744	333
gene-LtaPh_3542600	BLBS01000056.1	1413828	1415624	+	1797	527
gene-LtaPh_3542700	BLBS01000056.1	1420171	1423206	+	3036	824
gene-LtaPh_3542800	BLBS01000056.1	1425300	1426196	+	897	298
gene-LtaPh_3542900	BLBS01000056.1	1434556	1435443	+	888	287
gene-LtaPh_3543100	BLBS01000056.1	1439319	1439828	+	510	215
gene-LtaPh_3543200	BLBS01000056.1	1441763	1444198	+	2436	707
gene-LtaPh_3543300	BLBS01000056.1	1448333	1449298	+	966	283
gene-LtaPh_3543400	BLBS01000056.1	1456374	1457126	+	753	269
gene-LtaPh_3543500	BLBS01000056.1	1457956	1458381	+	426	187
gene-LtaPh_3543600	BLBS01000056.1	1459208	1460857	+	1650	514
gene-LtaPh_3543700	BLBS01000056.1	1461408	1463267	+	1860	567
gene-LtaPh_3543800	BLBS01000056.1	1464640	1465668	+	1029	414
gene-LtaPh_3543900	BLBS01000056.1	1466844	1470719	+	3876	1033
gene-LtaPh_3544000	BLBS01000056.1	1472010	1478918	+	6909	1901
gene-LtaPh_3544100	BLBS01000056.1	1479892	1480341	+	450	192
gene-LtaPh_3544161	BLBS01000056.1	1479937	1480413	-	477	198
gene-LtaPh_3544221	BLBS01000056.1	1481166	1482887	+	1722	489
gene-LtaPh_3544300	BLBS01000056.1	1484008	1485579	+	1572	437
gene-LtaPh_3544331	BLBS01000056.1	1484497	1485612	-	1116	347
gene-LtaPh_3544361	BLBS01000056.1	1486581	1487420	-	840	290
gene-LtaPh_3544400	BLBS01000056.1	1486596	1487216	+	621	239
gene-LtaPh_3544500	BLBS01000056.1	1489658	1491211	+	1554	430
gene-LtaPh_3544531	BLBS01000056.1	1491861	1492730	+	870	314
gene-LtaPh_3544561	BLBS01000056.1	1494919	1495872	+	954	285
gene-LtaPh_3544600	BLBS01000056.1	1499001	1499702	+	702	272
gene-LtaPh_3544700	BLBS01000056.1	1504656	1505441	+	786	274
gene-LtaPh_3544751	BLBS01000056.1	1510669	1510938	-	270	146
gene-LtaPh_3544800	BLBS01000056.1	1510742	1510972	+	231	139
gene-LtaPh_3544900	BLBS01000056.1	1511916	1512515	+	600	214
gene-LtaPh_3544951	BLBS01000056.1	1513875	1514459	-	585	192
gene-LtaPh_3545000	BLBS01000056.1	1513890	1514462	+	573	190
gene-LtaPh_3545100	BLBS01000056.1	1516047	1520342	+	4296	1162
gene-LtaPh_3545151	BLBS01000056.1	1521601	1521936	-	336	145
gene-LtaPh_3545200	BLBS01000056.1	1521637	1521885	+	249	119
gene-LtaPh_3545300	BLBS01000056.1	1522592	1523287	+	696	236
gene-LtaPh_3545400	BLBS01000056.1	1524433	1525008	+	576	243
gene-LtaPh_3545500	BLBS01000056.1	1526122	1528233	+	2112	571
gene-LtaPh_3545600	BLBS01000056.1	1529724	1532501	+	2778	804
gene-LtaPh_3545700	BLBS01000056.1	1534019	1538458	+	4440	1183
gene-LtaPh_3545800	BLBS01000056.1	1539658	1541016	+	1359	505
gene-LtaPh_3545900	BLBS01000056.1	1541666	1542082	+	417	210
gene-LtaPh_3546000	BLBS01000056.1	1542700	1544376	+	1677	472
gene-LtaPh_3546100	BLBS01000056.1	1544988	1546046	+	1059	357
gene-LtaPh_3546200	BLBS01000056.1	1546949	1548517	+	1569	450
gene-LtaPh_3546300	BLBS01000056.1	1549510	1550373	+	864	300
gene-LtaPh_3546400	BLBS01000056.1	1551010	1551876	+	867	292
gene-LtaPh_3546500	BLBS01000056.1	1553956	1555431	+	1476	443
gene-LtaPh_3546600	BLBS01000056.1	1556898	1557242	+	345	145
gene-LtaPh_3546700	BLBS01000056.1	1558965	1560062	+	1098	333
gene-LtaPh_3546800	BLBS01000056.1	1561793	1563196	+	1404	443
gene-LtaPh_3546900	BLBS01000056.1	1564100	1565869	+	1770	612
gene-LtaPh_3547000	BLBS01000056.1	1568981	1569925	+	945	285
gene-LtaPh_3547100	BLBS01000056.1	1570855	1572297	+	1443	383
gene-LtaPh_3547200	BLBS01000056.1	1573219	1575393	+	2175	627
gene-LtaPh_3547300	BLBS01000056.1	1576358	1576774	+	417	173
gene-LtaPh_3547400	BLBS01000056.1	1578940	1579275	+	336	144
gene-LtaPh_3547500	BLBS01000056.1	1580078	1581127	+	1050	324
gene-LtaPh_3547551	BLBS01000056.1	1582386	1582889	-	504	190
gene-LtaPh_3547600	BLBS01000056.1	1582419	1582865	+	447	176
gene-LtaPh_3547700	BLBS01000056.1	1584662	1585726	+	1065	370
gene-LtaPh_3547800	BLBS01000056.1	1588532	1589194	+	663	267
gene-LtaPh_3547900	BLBS01000056.1	1591053	1595477	+	4425	1120
gene-LtaPh_3548000	BLBS01000056.1	1596711	1597859	+	1149	403
gene-LtaPh_3548100	BLBS01000056.1	1600128	1601135	+	1008	278
gene-LtaPh_3548200	BLBS01000056.1	1602618	1604015	+	1398	404
gene-LtaPh_3548300	BLBS01000056.1	1605286	1605708	+	423	176
gene-LtaPh_3548400	BLBS01000056.1	1609246	1609998	+	753	275
gene-LtaPh_3548500	BLBS01000056.1	1611651	1612700	+	1050	345
gene-LtaPh_3548600	BLBS01000056.1	1613810	1617154	+	3345	947
gene-LtaPh_3548700	BLBS01000056.1	1618346	1619494	+	1149	340
gene-LtaPh_3548800	BLBS01000056.1	1620952	1622034	+	1083	416
gene-LtaPh_3548900	BLBS01000056.1	1623062	1623523	+	462	194
gene-LtaPh_3549000	BLBS01000056.1	1624583	1627309	+	2727	760
gene-LtaPh_3549100	BLBS01000056.1	1631486	1633690	+	2205	643
gene-LtaPh_3549200	BLBS01000056.1	1635039	1635662	+	624	206
gene-LtaPh_3549300	BLBS01000056.1	1641518	1644559	+	3042	864
gene-LtaPh_3549400	BLBS01000056.1	1647844	1649139	+	1296	367
gene-LtaPh_3549500	BLBS01000056.1	1650159	1651205	+	1047	334
gene-LtaPh_3549600	BLBS01000056.1	1654634	1655746	+	1113	350
gene-LtaPh_3549700	BLBS01000056.1	1659156	1659995	+	840	273
gene-LtaPh_3549800	BLBS01000056.1	1671784	1672962	+	1179	308
gene-LtaPh_3549900	BLBS01000056.1	1676116	1679178	+	3063	813
gene-LtaPh_3550000	BLBS01000056.1	1679891	1681621	+	1731	533
gene-LtaPh_3550100	BLBS01000056.1	1682497	1684572	+	2076	627
gene-LtaPh_3550200	BLBS01000056.1	1687675	1689672	+	1998	499
gene-LtaPh_3550300	BLBS01000056.1	1691349	1692899	+	1551	396
gene-LtaPh_3550400	BLBS01000056.1	1694805	1695311	+	507	208
gene-LtaPh_3550500	BLBS01000056.1	1698913	1699428	+	516	191
gene-LtaPh_3550600	BLBS01000056.1	1701401	1703155	+	1755	477
gene-LtaPh_3550701	BLBS01000056.1	1703882	1704133	+	252	89
gene-LtaPh_3550800	BLBS01000056.1	1704893	1707118	+	2226	644
gene-LtaPh_3550900	BLBS01000056.1	1707794	1709956	+	2163	586
gene-LtaPh_3551000	BLBS01000056.1	1710892	1712001	+	1110	317
gene-LtaPh_3551100	BLBS01000056.1	1713055	1713915	+	861	233
gene-LtaPh_3551200	BLBS01000056.1	1714290	1716179	+	1890	528
gene-LtaPh_3551300	BLBS01000056.1	1718116	1719036	+	921	266
gene-LtaPh_3551400	BLBS01000056.1	1720795	1722042	+	1248	347
gene-LtaPh_3551500	BLBS01000056.1	1722978	1724891	+	1914	515
gene-LtaPh_3551600	BLBS01000056.1	1726765	1728201	+	1437	380
gene-LtaPh_3551700	BLBS01000056.1	1732145	1732918	+	774	64
gene-LtaPh_3551731	BLBS01000056.1	1734616	1735389	+	774	72
gene-LtaPh_3551761	BLBS01000056.1	1737087	1737860	+	774	66
gene-LtaPh_3551800	BLBS01000056.1	1743547	1744941	+	1395	337
gene-LtaPh_3551900	BLBS01000056.1	1745252	1746538	+	1287	391
gene-LtaPh_3552000	BLBS01000056.1	1747102	1747830	+	729	262
gene-LtaPh_3552051	BLBS01000056.1	1747138	1748205	-	1068	334
gene-LtaPh_3552100	BLBS01000056.1	1749998	1750804	+	807	209
gene-LtaPh_3552200	BLBS01000056.1	1755179	1755436	+	258	122
gene-LtaPh_3552300	BLBS01000056.1	1756481	1757551	+	1071	284
gene-LtaPh_3552400	BLBS01000056.1	1758335	1759372	+	1038	281
gene-LtaPh_3552500	BLBS01000056.1	1760078	1760653	+	576	190
gene-LtaPh_3552600	BLBS01000056.1	1761414	1762649	+	1236	380
gene-LtaPh_3552700	BLBS01000056.1	1763375	1764499	+	1125	298
gene-LtaPh_3552800	BLBS01000056.1	1764768	1766900	+	2133	572
gene-LtaPh_3552900	BLBS01000056.1	1767535	1768608	+	1074	263
gene-LtaPh_3553000	BLBS01000056.1	1769534	1770574	+	1041	270
gene-LtaPh_3553100	BLBS01000056.1	1771190	1772515	+	1326	381
gene-LtaPh_3553151	BLBS01000056.1	1777731	1778909	+	1179	307
gene-LtaPh_3553201	BLBS01000056.1	1780675	1781454	+	780	231
gene-LtaPh_3553251	BLBS01000056.1	1784291	1794205	+	9915	3316
gene-LtaPh_3553300	BLBS01000056.1	1795297	1804158	+	8862	4137
gene-LtaPh_3600100	BLBS01000057.1	13232	13693	-	462	199
gene-LtaPh_3600200	BLBS01000057.1	15757	17055	-	1299	333
gene-LtaPh_3600300	BLBS01000057.1	19176	20834	-	1659	464
gene-LtaPh_3600400	BLBS01000057.1	22606	24309	-	1704	483
gene-LtaPh_3600500	BLBS01000057.1	25121	26086	-	966	250
gene-LtaPh_3600600	BLBS01000057.1	26998	27765	-	768	228
gene-LtaPh_3600700	BLBS01000057.1	30736	31626	-	891	208
gene-LtaPh_3600800	BLBS01000057.1	32398	35565	-	3168	755
gene-LtaPh_3600900	BLBS01000057.1	36274	38124	-	1851	461
gene-LtaPh_3601000	BLBS01000057.1	39293	41839	-	2547	659
gene-LtaPh_3601100	BLBS01000057.1	42644	43615	-	972	260
gene-LtaPh_3601200	BLBS01000057.1	44519	45619	-	1101	287
gene-LtaPh_3601300	BLBS01000057.1	46440	48365	-	1926	512
gene-LtaPh_3601400	BLBS01000057.1	50555	52012	-	1458	410
gene-LtaPh_3601500	BLBS01000057.1	52544	53401	-	858	284
gene-LtaPh_3601600	BLBS01000057.1	55279	55746	-	468	177
gene-LtaPh_3601651	BLBS01000057.1	56362	58905	-	2544	919
gene-LtaPh_3601701	BLBS01000057.1	59928	62465	-	2538	1146
gene-LtaPh_3601751	BLBS01000057.1	63490	66027	-	2538	1073
gene-LtaPh_3601800	BLBS01000057.1	66618	67283	-	666	207
gene-LtaPh_3601900	BLBS01000057.1	70122	71537	-	1416	392
gene-LtaPh_3602000	BLBS01000057.1	72985	73773	-	789	245
gene-LtaPh_3602100	BLBS01000057.1	75164	75685	-	522	196
gene-LtaPh_3602200	BLBS01000057.1	76476	77150	-	675	260
gene-LtaPh_3602300	BLBS01000057.1	78523	80157	-	1635	460
gene-LtaPh_3602500	BLBS01000057.1	83653	85116	-	1464	444
gene-LtaPh_3602600	BLBS01000057.1	86187	88613	-	2427	604
gene-LtaPh_3602700	BLBS01000057.1	89702	90307	-	606	235
gene-LtaPh_3602800	BLBS01000057.1	90809	91756	-	948	313
gene-LtaPh_3602900	BLBS01000057.1	93017	93940	-	924	283
gene-LtaPh_3603000	BLBS01000057.1	95026	95718	-	693	239
gene-LtaPh_3603100	BLBS01000057.1	96939	97559	-	621	217
gene-LtaPh_3603200	BLBS01000057.1	100397	101830	-	1434	453
gene-LtaPh_3603300	BLBS01000057.1	103091	103282	-	192	130
gene-LtaPh_3603400	BLBS01000057.1	105234	106745	-	1512	514
gene-LtaPh_3603500	BLBS01000057.1	108074	108853	-	780	238
gene-LtaPh_3603600	BLBS01000057.1	109788	111176	-	1389	401
gene-LtaPh_3603700	BLBS01000057.1	111740	112555	-	816	317
gene-LtaPh_3603800	BLBS01000057.1	115364	117355	-	1992	578
gene-LtaPh_3603900	BLBS01000057.1	119808	121148	-	1341	420
gene-LtaPh_3604000	BLBS01000057.1	121827	122189	-	363	143
gene-LtaPh_3604100	BLBS01000057.1	122712	123308	-	597	215
gene-LtaPh_3604200	BLBS01000057.1	124473	125957	-	1485	447
gene-LtaPh_3500100	BLBS01000057.1	128045	128584	-	540	212
gene-LtaPh_3604300	BLBS01000057.1	130058	131503	-	1446	455
gene-LtaPh_3604400	BLBS01000057.1	133743	135320	-	1578	456
gene-LtaPh_3604500	BLBS01000057.1	137147	139000	-	1854	560
gene-LtaPh_3604600	BLBS01000057.1	139921	141525	-	1605	537
gene-LtaPh_3604700	BLBS01000057.1	143030	143722	+	693	271
gene-LtaPh_3604751	BLBS01000057.1	143042	143719	-	678	268
gene-LtaPh_3604800	BLBS01000057.1	145585	146646	-	1062	322
gene-LtaPh_3604900	BLBS01000057.1	148017	149549	-	1533	533
gene-LtaPh_3605000	BLBS01000057.1	153118	155382	-	2265	668
gene-LtaPh_3605100	BLBS01000057.1	156123	157457	-	1335	421
gene-LtaPh_3605200	BLBS01000057.1	158382	159473	-	1092	299
gene-LtaPh_3605300	BLBS01000057.1	159875	160300	-	426	196
gene-LtaPh_3605400	BLBS01000057.1	161326	162009	+	684	255
gene-LtaPh_3605500	BLBS01000057.1	162665	163627	+	963	339
gene-LtaPh_3605600	BLBS01000057.1	164407	165342	+	936	337
gene-LtaPh_3605700	BLBS01000057.1	165890	166837	+	948	321
gene-LtaPh_3605800	BLBS01000057.1	167476	169956	+	2481	674
gene-LtaPh_3605900	BLBS01000057.1	173281	174963	+	1683	519
gene-LtaPh_3606000	BLBS01000057.1	179377	180237	+	861	320
gene-LtaPh_3606100	BLBS01000057.1	183315	183959	+	645	203
gene-LtaPh_3606200	BLBS01000057.1	185993	186661	+	669	241
gene-LtaPh_3606231	BLBS01000057.1	186059	186679	-	621	235
gene-LtaPh_3606261	BLBS01000057.1	186175	186594	-	420	197
gene-LtaPh_3606300	BLBS01000057.1	187659	188576	+	918	282
gene-LtaPh_3606400	BLBS01000057.1	190402	190623	+	222	139
gene-LtaPh_3606500	BLBS01000057.1	192243	192809	+	567	245
gene-LtaPh_3606600	BLBS01000057.1	193675	194331	+	657	281
gene-LtaPh_3606700	BLBS01000057.1	196006	197490	+	1485	449
gene-LtaPh_3606800	BLBS01000057.1	202369	202977	+	609	218
gene-LtaPh_3606900	BLBS01000057.1	207327	208718	+	1392	417
gene-LtaPh_3607000	BLBS01000057.1	210968	213697	+	2730	777
gene-LtaPh_3607100	BLBS01000057.1	214628	215431	+	804	300
gene-LtaPh_3607200	BLBS01000057.1	216142	216828	+	687	255
gene-LtaPh_3607300	BLBS01000057.1	219229	220005	+	777	264
gene-LtaPh_3607400	BLBS01000057.1	222634	224013	+	1380	454
gene-LtaPh_3607600	BLBS01000057.1	249914	250480	+	567	221
gene-LtaPh_3607700	BLBS01000057.1	267702	271568	+	3867	1007
gene-LtaPh_3607800	BLBS01000057.1	274147	277716	+	3570	1021
gene-LtaPh_3607900	BLBS01000057.1	279305	280612	+	1308	467
gene-LtaPh_3608000	BLBS01000057.1	282596	285802	+	3207	926
gene-LtaPh_3608100	BLBS01000057.1	286981	288648	+	1668	555
gene-LtaPh_3608200	BLBS01000057.1	289478	291163	+	1686	505
gene-LtaPh_3608300	BLBS01000057.1	292017	293396	+	1380	429
gene-LtaPh_3608400	BLBS01000057.1	294431	295333	+	903	320
gene-LtaPh_3608500	BLBS01000057.1	298099	303891	+	5793	1491
gene-LtaPh_3608600	BLBS01000057.1	308012	310375	+	2364	637
gene-LtaPh_3608700	BLBS01000057.1	316756	319419	+	2664	744
gene-LtaPh_3608800	BLBS01000057.1	321366	322940	+	1575	463
gene-LtaPh_3608900	BLBS01000057.1	326055	329042	+	2988	811
gene-LtaPh_3609000	BLBS01000057.1	329399	330439	+	1041	320
gene-LtaPh_3609100	BLBS01000057.1	331550	332299	+	750	237
gene-LtaPh_3609200	BLBS01000057.1	336502	338883	+	2382	632
gene-LtaPh_3609300	BLBS01000057.1	349129	353817	+	4689	1213
gene-LtaPh_3609400	BLBS01000057.1	356740	358605	+	1866	808
gene-LtaPh_3609421	BLBS01000057.1	362260	362913	+	654	275
gene-LtaPh_3609441	BLBS01000057.1	363778	364389	-	612	206
gene-LtaPh_3609461	BLBS01000057.1	363904	364365	+	462	163
gene-LtaPh_3609500	BLBS01000057.1	368144	378712	+	10569	2626
gene-LtaPh_3609600	BLBS01000057.1	382030	383712	+	1683	470
gene-LtaPh_3609700	BLBS01000057.1	388148	388747	+	600	256
gene-LtaPh_3610000	BLBS01000057.1	392326	396204	+	3879	1118
gene-LtaPh_3610100	BLBS01000057.1	397423	402354	+	4932	1284
gene-LtaPh_3610200	BLBS01000057.1	404612	406252	+	1641	459
gene-LtaPh_3610300	BLBS01000057.1	407718	412643	+	4926	1335
gene-LtaPh_3610400	BLBS01000057.1	414013	414870	+	858	295
gene-LtaPh_3610500	BLBS01000057.1	416077	417789	+	1713	467
gene-LtaPh_3610600	BLBS01000057.1	419065	422067	+	3003	835
gene-LtaPh_3300500	BLBS01000057.1	422582	422956	+	375	193
gene-LtaPh_3610700	BLBS01000057.1	423699	425435	+	1737	500
gene-LtaPh_3610800	BLBS01000057.1	426796	427257	+	462	175
gene-LtaPh_3610900	BLBS01000057.1	429201	430862	+	1662	455
gene-LtaPh_3611000	BLBS01000057.1	432287	433378	+	1092	304
gene-LtaPh_3611100	BLBS01000057.1	434383	435927	+	1545	422
gene-LtaPh_3611200	BLBS01000057.1	437092	438009	+	918	303
gene-LtaPh_3611300	BLBS01000057.1	439850	442654	+	2805	693
gene-LtaPh_3611400	BLBS01000057.1	444362	445474	+	1113	294
gene-LtaPh_3611500	BLBS01000057.1	447364	449274	+	1911	562
gene-LtaPh_3611600	BLBS01000057.1	450692	450979	+	288	133
gene-LtaPh_3611651	BLBS01000057.1	452840	453397	-	558	228
gene-LtaPh_3611700	BLBS01000057.1	452978	453400	+	423	196
gene-LtaPh_3611800	BLBS01000057.1	454904	456787	+	1884	550
gene-LtaPh_3611900	BLBS01000057.1	457433	458311	+	879	290
gene-LtaPh_3612000	BLBS01000057.1	458918	460330	+	1413	434
gene-LtaPh_3612100	BLBS01000057.1	462188	463915	+	1728	507
gene-LtaPh_3612200	BLBS01000057.1	464388	466778	+	2391	677
gene-LtaPh_3612261	BLBS01000057.1	468159	468890	-	732	274
gene-LtaPh_3612321	BLBS01000057.1	468210	468782	+	573	239
gene-LtaPh_3612400	BLBS01000057.1	469381	470856	+	1476	420
gene-LtaPh_3612600	BLBS01000057.1	475376	476161	+	786	242
gene-LtaPh_3612700	BLBS01000057.1	476803	478434	+	1632	491
gene-LtaPh_3612800	BLBS01000057.1	480022	480795	+	774	275
gene-LtaPh_3612900	BLBS01000057.1	481681	482967	+	1287	462
gene-LtaPh_3613000	BLBS01000057.1	483784	484833	+	1050	335
gene-LtaPh_3613100	BLBS01000057.1	485797	487932	+	2136	636
gene-LtaPh_3613200	BLBS01000057.1	488738	489580	+	843	300
gene-LtaPh_3613400	BLBS01000057.1	494529	495191	-	663	227
gene-LtaPh_3613500	BLBS01000057.1	496659	499010	-	2352	602
gene-LtaPh_3613600	BLBS01000057.1	501940	504111	-	2172	595
gene-LtaPh_3613700	BLBS01000057.1	504433	507870	-	3438	930
gene-LtaPh_3613800	BLBS01000057.1	508618	509169	-	552	194
gene-LtaPh_3613900	BLBS01000057.1	513656	515014	-	1359	430
gene-LtaPh_3614000	BLBS01000057.1	516473	519091	-	2619	758
gene-LtaPh_3614100	BLBS01000057.1	520450	522135	-	1686	437
gene-LtaPh_3614200	BLBS01000057.1	524634	525260	-	627	226
gene-LtaPh_3614300	BLBS01000057.1	526209	543020	-	16812	4094
gene-LtaPh_3614400	BLBS01000057.1	545117	545533	+	417	168
gene-LtaPh_3614500	BLBS01000057.1	546671	548476	-	1806	628
gene-LtaPh_3614600	BLBS01000057.1	549345	552677	-	3333	922
gene-LtaPh_3614700	BLBS01000057.1	553424	554893	-	1470	432
gene-LtaPh_3614800	BLBS01000057.1	556585	560184	-	3600	924
gene-LtaPh_3614900	BLBS01000057.1	561794	564634	-	2841	803
gene-LtaPh_3615000	BLBS01000057.1	565569	566093	-	525	193
gene-LtaPh_3615100	BLBS01000057.1	571386	572915	-	1530	547
gene-LtaPh_3615200	BLBS01000057.1	578142	579644	-	1503	431
gene-LtaPh_3615300	BLBS01000057.1	584246	587056	-	2811	729
gene-LtaPh_3615400	BLBS01000057.1	588685	591246	-	2562	754
gene-LtaPh_3615500	BLBS01000057.1	593147	594658	-	1512	435
gene-LtaPh_3615600	BLBS01000057.1	595760	597187	-	1428	415
gene-LtaPh_3615700	BLBS01000057.1	598806	604292	-	5487	1452
gene-LtaPh_3615800	BLBS01000057.1	606914	610543	-	3630	1003
gene-LtaPh_3615900	BLBS01000057.1	611918	612289	-	372	161
gene-LtaPh_3616000	BLBS01000057.1	613361	614647	-	1287	434
gene-LtaPh_3616021	BLBS01000057.1	619643	620029	+	387	184
gene-LtaPh_3616041	BLBS01000057.1	619664	620254	-	591	242
gene-LtaPh_3616061	BLBS01000057.1	622858	623496	-	639	291
gene-LtaPh_3616100	BLBS01000057.1	626157	630038	-	3882	1002
gene-LtaPh_3616200	BLBS01000057.1	638191	638598	-	408	173
gene-LtaPh_3616300	BLBS01000057.1	643329	644228	-	900	404
gene-LtaPh_3616400	BLBS01000057.1	645284	646192	-	909	277
gene-LtaPh_3616500	BLBS01000057.1	647167	650100	-	2934	831
gene-LtaPh_3616600	BLBS01000057.1	650481	652472	-	1992	621
gene-LtaPh_3616700	BLBS01000057.1	652823	655876	-	3054	848
gene-LtaPh_3616800	BLBS01000057.1	656205	657125	-	921	328
gene-LtaPh_3616900	BLBS01000057.1	659855	661483	-	1629	456
gene-LtaPh_3617000	BLBS01000057.1	663356	664522	-	1167	364
gene-LtaPh_3617100	BLBS01000057.1	665456	678571	-	13116	3298
gene-LtaPh_3617200	BLBS01000057.1	680641	683517	-	2877	835
gene-LtaPh_3617300	BLBS01000057.1	684342	689843	-	5502	1482
gene-LtaPh_3617400	BLBS01000057.1	691320	692945	-	1626	548
gene-LtaPh_3617500	BLBS01000057.1	694350	695879	-	1530	463
gene-LtaPh_3617600	BLBS01000057.1	698071	698391	-	321	131
gene-LtaPh_3617700	BLBS01000057.1	699321	702062	-	2742	743
gene-LtaPh_3617800	BLBS01000057.1	702669	705353	-	2685	767
gene-LtaPh_3617900	BLBS01000057.1	706550	707653	-	1104	305
gene-LtaPh_3618000	BLBS01000057.1	708866	711682	-	2817	813
gene-LtaPh_3618100	BLBS01000057.1	714842	717472	-	2631	741
gene-LtaPh_3618200	BLBS01000057.1	719313	721286	-	1974	598
gene-LtaPh_3618300	BLBS01000057.1	722451	724034	-	1584	522
gene-LtaPh_3618400	BLBS01000057.1	724932	726227	-	1296	385
gene-LtaPh_3618500	BLBS01000057.1	727836	730505	-	2670	771
gene-LtaPh_3618600	BLBS01000057.1	732043	733953	-	1911	572
gene-LtaPh_3618700	BLBS01000057.1	735088	735627	-	540	220
gene-LtaPh_3618800	BLBS01000057.1	737369	742120	-	4752	1264
gene-LtaPh_3618900	BLBS01000057.1	743466	744635	-	1170	402
gene-LtaPh_3619000	BLBS01000057.1	745725	747104	-	1380	389
gene-LtaPh_3619100	BLBS01000057.1	748190	749680	-	1491	420
gene-LtaPh_3619201	BLBS01000057.1	751134	751412	-	279	161
gene-LtaPh_3619300	BLBS01000057.1	753867	754772	-	906	277
gene-LtaPh_3619400	BLBS01000057.1	758306	759805	-	1500	423
gene-LtaPh_3619500	BLBS01000057.1	760822	763857	-	3036	798
gene-LtaPh_3619600	BLBS01000057.1	767690	768433	+	744	237
gene-LtaPh_3619700	BLBS01000057.1	769058	769951	+	894	282
gene-LtaPh_3619800	BLBS01000057.1	770206	771543	+	1338	364
gene-LtaPh_3619900	BLBS01000057.1	771928	772434	+	507	184
gene-LtaPh_3620000	BLBS01000057.1	776717	780532	+	3816	1028
gene-LtaPh_3620100	BLBS01000057.1	781279	782742	+	1464	476
gene-LtaPh_3620171	BLBS01000057.1	783131	785191	-	2061	505
gene-LtaPh_3620241	BLBS01000057.1	783359	785056	+	1698	437
gene-LtaPh_3620311	BLBS01000057.1	787533	789221	+	1689	406
gene-LtaPh_3620400	BLBS01000057.1	793143	795389	+	2247	641
gene-LtaPh_3620500	BLBS01000057.1	797624	798964	+	1341	374
gene-LtaPh_3620600	BLBS01000057.1	801930	804632	+	2703	769
gene-LtaPh_3620700	BLBS01000057.1	805606	807099	+	1494	474
gene-LtaPh_3620800	BLBS01000057.1	808514	809500	+	987	353
gene-LtaPh_3620900	BLBS01000057.1	813221	817303	+	4083	1094
gene-LtaPh_3621000	BLBS01000057.1	822228	825089	+	2862	816
gene-LtaPh_3621100	BLBS01000057.1	826016	827131	+	1116	374
gene-LtaPh_3621200	BLBS01000057.1	828704	829615	+	912	336
gene-LtaPh_3621300	BLBS01000057.1	833297	835582	+	2286	633
gene-LtaPh_3621400	BLBS01000057.1	836799	841313	+	4515	1147
gene-LtaPh_3621500	BLBS01000057.1	842227	843954	+	1728	568
gene-LtaPh_3621600	BLBS01000057.1	847361	848353	+	993	323
gene-LtaPh_3621700	BLBS01000057.1	849321	850121	+	801	270
gene-LtaPh_3621900	BLBS01000057.1	855450	855839	+	390	211
gene-LtaPh_3622000	BLBS01000057.1	856830	859310	+	2481	729
gene-LtaPh_3622100	BLBS01000057.1	861103	862674	+	1572	480
gene-LtaPh_3622200	BLBS01000057.1	864207	866996	+	2790	824
gene-LtaPh_3622300	BLBS01000057.1	867698	869614	+	1917	582
gene-LtaPh_3622400	BLBS01000057.1	870583	872115	+	1533	442
gene-LtaPh_3622500	BLBS01000057.1	873977	875104	+	1128	350
gene-LtaPh_3622600	BLBS01000057.1	876671	878500	+	1830	536
gene-LtaPh_3622700	BLBS01000057.1	880883	888739	+	7857	2136
gene-LtaPh_3622800	BLBS01000057.1	889873	890979	+	1107	368
gene-LtaPh_3622900	BLBS01000057.1	894649	895620	+	972	319
gene-LtaPh_3623000	BLBS01000057.1	896505	897890	+	1386	431
gene-LtaPh_3623100	BLBS01000057.1	899040	900521	+	1482	490
gene-LtaPh_3623200	BLBS01000057.1	903411	905198	+	1788	517
gene-LtaPh_3623300	BLBS01000057.1	919396	920874	+	1479	464
gene-LtaPh_3623400	BLBS01000057.1	921802	922779	+	978	344
gene-LtaPh_3623501	BLBS01000057.1	924020	925255	+	1236	614
gene-LtaPh_3623601	BLBS01000057.1	927490	928725	+	1236	533
gene-LtaPh_3623700	BLBS01000057.1	930519	931688	+	1170	429
gene-LtaPh_3623800	BLBS01000057.1	932092	933312	+	1221	367
gene-LtaPh_3623900	BLBS01000057.1	935290	936285	+	996	332
gene-LtaPh_3624200	BLBS01000057.1	958774	960123	+	1350	395
gene-LtaPh_3624300	BLBS01000057.1	965343	966251	+	909	330
gene-LtaPh_3624400	BLBS01000057.1	967095	967403	+	309	135
gene-LtaPh_3624500	BLBS01000057.1	969490	972282	+	2793	775
gene-LtaPh_3624600	BLBS01000057.1	973565	974626	+	1062	347
gene-LtaPh_3624631	BLBS01000057.1	977262	978323	+	1062	310
gene-LtaPh_3624661	BLBS01000057.1	980953	982014	+	1062	380
gene-LtaPh_3624700	BLBS01000057.1	984435	985451	+	1017	341
gene-LtaPh_3624800	BLBS01000057.1	988550	994297	+	5748	1666
gene-LtaPh_3624900	BLBS01000057.1	994772	997450	+	2679	854
